window_idx,axis,sample_idx,raw_value,reconstructed_value,abs_error
2,gx,47,-2.305000,28.585120,30.890120
2,gx,48,5.832000,25.137060,19.305060
2,gx,49,17.069000,38.507564,21.438564
2,gx,50,23.740000,24.243494,0.503494
2,gx,51,25.580000,24.266659,1.313341
2,gx,52,23.893000,53.064017,29.171017
2,gx,53,18.878000,49.617384,30.739384
2,gx,54,11.015000,35.642120,24.627120
2,gx,55,1.061000,53.309884,52.248884
2,gx,56,-5.779000,41.063266,46.842266
2,gx,57,-6.160000,14.508636,20.668636
2,gx,58,0.122000,15.475225,15.353225
2,gx,59,10.397000,21.292797,10.895797
2,gx,60,16.229000,15.795601,0.433399
2,gx,61,16.519000,34.854187,18.335187
2,gx,62,11.397000,44.568283,33.171283
2,gx,63,2.931000,15.494016,12.563016
2,gy,0,-0.908000,-5.371877,4.463877
2,gy,1,8.771000,1.628919,7.142081
2,gy,2,16.031000,-0.219131,16.250131
2,gy,3,18.832000,0.515474,18.316526
2,gy,4,15.863000,8.666320,7.196680
2,gy,5,9.137000,3.204901,5.932099
2,gy,6,4.328000,-2.850103,7.178103
2,gy,7,2.466000,-7.176147,9.642147
2,gy,8,2.282000,-5.125161,7.407161
2,gy,9,2.321000,-8.000556,10.321556
2,gy,10,2.954000,-10.934603,13.888603
2,gy,11,2.893000,-11.043248,13.936248
2,gy,12,2.824000,-7.810944,10.634944
2,gy,13,2.870000,-7.576118,10.446118
2,gy,14,2.817000,-8.186049,11.003049
2,gy,15,3.260000,-8.225420,11.485420
2,gy,16,2.473000,-10.435338,12.908338
2,gy,17,-0.405000,-15.041696,14.636696
2,gy,18,-3.397000,-9.326009,5.929009
2,gy,19,-5.046000,-7.214398,2.168398
2,gy,20,-6.489000,-11.057737,4.568737
2,gy,21,-7.817000,-15.691354,7.874354
2,gy,22,-9.366000,-18.846555,9.480555
2,gy,23,-13.099000,-23.305544,10.206544
2,gy,24,-20.267000,-26.604740,6.337740
2,gy,25,-28.527000,-27.378345,1.148655
2,gy,26,-34.634000,-23.243591,11.390409
2,gy,27,-35.412000,-20.350668,15.061332
2,gy,28,-28.977000,-19.805402,9.171598
2,gy,29,-19.481000,-5.832276,13.648724
2,gy,30,-11.237000,-1.789016,9.447984
2,gy,31,-7.733000,-1.022446,6.710554
2,gy,32,-8.008000,-5.600419,2.407581
2,gy,33,-9.183000,-5.008946,4.174054
2,gy,34,-10.153000,-7.926063,2.226937
2,gy,35,-12.244000,-6.932770,5.311230
2,gy,36,-15.198000,-2.304626,12.893374
2,gy,37,-16.000000,-4.451351,11.548649
2,gy,38,-12.389000,-8.227911,4.161089
2,gy,39,-9.038000,-6.116566,2.921434
2,gy,40,-9.244000,4.126164,13.370164
2,gy,41,-12.099000,1.274439,13.373439
2,gy,42,-13.069000,3.657737,16.726737
2,gy,43,-10.267000,3.984920,14.251920
2,gy,44,-6.305000,10.877593,17.182593
2,gy,45,-3.260000,12.055281,15.315281
2,gy,46,-0.580000,16.677586,17.257586
2,gy,47,0.748000,12.186243,11.438243
2,gy,48,0.313000,3.408115,3.095115
2,gy,49,-1.969000,1.002395,2.971395
2,gy,50,-6.031000,-5.700515,0.330485
2,gy,51,-11.191000,-6.007088,5.183912
2,gy,52,-14.939000,-9.517981,5.421019
2,gy,53,-14.931000,-10.835495,4.095505
2,gy,54,-11.794000,-10.718998,1.075002
2,gy,55,-8.282000,-4.806344,3.475656
2,gy,56,-7.420000,-12.993031,5.573031
2,gy,57,-8.672000,-11.570953,2.898953
2,gy,58,-10.748000,-14.474031,3.726031
2,gy,59,-14.061000,-18.265473,4.204473
2,gy,60,-17.718000,-22.181972,4.463972
2,gy,61,-21.374000,-21.155382,0.218618
2,gy,62,-23.740000,-21.412210,2.327790
2,gy,63,-22.260000,-21.385491,0.874509
2,gz,0,-14.099000,-8.860746,5.238254
2,gz,1,-19.542000,-12.397351,7.144649
2,gz,2,-21.305000,-10.997607,10.307393
2,gz,3,-17.534000,-8.987279,8.546721
2,gz,4,-11.351000,-8.250123,3.100877
2,gz,5,-5.863000,-2.336997,3.526003
2,gz,6,-0.122000,5.788962,5.910962
2,gz,7,8.206000,10.095374,1.889374
2,gz,8,15.519000,13.469602,2.049398
2,gz,9,18.053000,14.239845,3.813155
2,gz,10,15.076000,10.038252,5.037748
2,gz,11,7.038000,6.166178,0.871822
2,gz,12,-2.191000,2.457098,4.648098
2,gz,13,-9.832000,-4.491480,5.340520
2,gz,14,-13.321000,-5.477226,7.843774
2,gz,15,-12.420000,-6.168740,6.251260
2,gz,16,-6.779000,-3.189194,3.589806
2,gz,17,-0.122000,3.996871,4.118871
2,gz,18,4.901000,3.509353,1.391647
2,gz,19,4.664000,-0.742317,5.406317
2,gz,20,-0.718000,1.634738,2.352738
2,gz,21,-7.779000,2.116414,9.895414
2,gz,22,-10.893000,0.499373,11.392373
2,gz,23,-7.771000,5.622093,13.393093
2,gz,24,-0.221000,7.655546,7.876546
2,gz,25,8.786000,8.680971,0.105029
2,gz,26,16.137000,15.418802,0.718198
2,gz,27,18.977000,16.529417,2.447583
2,gz,28,15.840000,10.041522,5.798478
2,gz,29,7.931000,4.722731,3.208269
2,gz,30,-1.366000,-3.558084,2.192084
2,gz,31,-7.405000,-8.011419,0.606419
2,gz,32,-9.130000,-7.402581,1.727419
2,gz,33,-7.656000,-7.728892,0.072892
2,gz,34,-4.412000,-4.138984,0.273016
2,gz,35,-0.954000,0.233061,1.187061
2,gz,36,2.939000,-0.468826,3.407826
2,gz,37,5.458000,2.237951,3.220049
2,gz,38,4.908000,4.232581,0.675419
2,gz,39,3.397000,-2.737115,6.134115
2,gz,40,3.046000,-8.654282,11.700282
2,gz,41,4.046000,-6.686323,10.732323
2,gz,42,4.580000,-7.366581,11.946581
2,gz,43,4.053000,-3.513337,7.566337
2,gz,44,2.588000,3.330914,0.742914
2,gz,45,1.366000,0.747787,0.618213
2,gz,46,0.458000,-3.134459,3.592459
2,gz,47,-0.366000,-2.719892,2.353892
2,gz,48,0.206000,-4.501766,4.707766
2,gz,49,1.611000,-8.924069,10.535069
2,gz,50,3.450000,-8.655526,12.105526
2,gz,51,5.649000,-6.069491,11.718491
2,gz,52,7.748000,-0.261604,8.009604
2,gz,53,9.115000,6.328971,2.786029
2,gz,54,8.328000,10.185021,1.857021
2,gz,55,5.084000,10.969014,5.885014
2,gz,56,0.718000,9.946689,9.228689
2,gz,57,-0.893000,4.441072,5.334072
2,gz,58,0.321000,2.150943,1.829943
2,gz,59,3.206000,0.838434,2.367566
2,gz,60,5.137000,-2.714382,7.851382
2,gz,61,5.107000,0.939970,4.167030
2,gz,62,2.550000,6.065708,3.515708
2,gz,63,-1.267000,4.711416,5.978416
3,ax,0,-0.051000,0.056179,0.107179
3,ax,1,0.074000,0.416231,0.342231
3,ax,2,0.284000,0.330320,0.046320
3,ax,3,0.342000,0.214101,0.127899
3,ax,4,0.150000,0.186426,0.036426
3,ax,5,-0.051000,0.164966,0.215966
3,ax,6,-0.123000,0.140923,0.263923
3,ax,7,-0.039000,-0.045243,0.006243
3,ax,8,0.174000,-0.432982,0.606982
3,ax,9,0.495000,-0.276188,0.771188
3,ax,10,0.533000,-0.383614,0.916614
3,ax,11,0.337000,-0.219812,0.556812
3,ax,12,0.181000,-0.327668,0.508668
3,ax,13,0.215000,-0.347151,0.562151
3,ax,14,0.143000,-0.512187,0.655187
3,ax,15,0.224000,-0.408361,0.632361
3,ax,16,0.220000,-0.195924,0.415924
3,ax,17,0.105000,-0.295438,0.400438
3,ax,18,-0.053000,-0.439617,0.386617
3,ax,19,-0.242000,-0.560132,0.318132
3,ax,20,-0.408000,-0.542297,0.134297
3,ax,21,-0.487000,-0.641127,0.154127
3,ax,22,-0.254000,-0.683807,0.429807
3,ax,23,-0.290000,-0.666862,0.376862
3,ax,24,-0.417000,-0.435752,0.018752
3,ax,25,-0.499000,-0.592454,0.093454
3,ax,26,-0.788000,-0.717278,0.070722
3,ax,27,-0.810000,-0.821238,0.011238
3,ax,28,-0.709000,-0.696689,0.012311
3,ax,29,-0.695000,-0.554969,0.140031
3,ax,30,-0.465000,-0.336652,0.128348
3,ax,31,-0.180000,-0.357188,0.177188
3,ax,32,-0.048000,0.039395,0.087395
3,ax,33,-0.089000,-0.081924,0.007076
3,ax,34,-0.197000,0.104899,0.301899
3,ax,35,-0.314000,0.174361,0.488361
3,ax,36,-0.235000,0.052204,0.287204
3,ax,37,-0.082000,0.218385,0.300385
3,ax,38,0.016000,0.329359,0.313359
3,ax,39,0.083000,0.183041,0.100041
3,ax,40,-0.008000,0.077548,0.085548
3,ax,41,-0.029000,0.147366,0.176366
3,ax,42,0.028000,0.278642,0.250642
3,ax,43,-0.020000,0.450871,0.470871
3,ax,44,-0.099000,0.228770,0.327770
3,ax,45,-0.240000,0.027005,0.267005
3,ax,46,-0.214000,0.172609,0.386609
3,ax,47,-0.266000,0.216388,0.482388
3,ax,48,-0.281000,0.035118,0.316118
3,ax,49,-0.252000,-0.116506,0.135494
3,ax,50,-0.240000,-0.152258,0.087742
3,ax,51,-0.319000,-0.112513,0.206487
3,ax,52,-0.341000,0.001738,0.342738
3,ax,53,-0.242000,0.184459,0.426459
3,ax,54,-0.293000,-0.056115,0.236885
3,ax,55,-0.357000,-0.156297,0.200703
3,ax,56,-0.396000,-0.340879,0.055121
3,ax,57,-0.446000,-0.451724,0.005724
3,ax,58,-0.525000,-0.433403,0.091597
3,ax,59,-0.779000,-0.724654,0.054346
3,ax,60,-0.879000,-0.697743,0.181257
3,ax,61,-0.702000,-0.580984,0.121016
3,ax,62,-0.800000,-0.745218,0.054782
3,ax,63,-1.001000,-0.962453,0.038547
3,ay,0,-0.689000,-0.310258,0.378742
3,ay,1,-0.742000,-0.328637,0.413363
3,ay,2,-0.464000,-0.124678,0.339322
3,ay,3,-0.557000,-0.285397,0.271603
3,ay,4,-0.564000,-0.417529,0.146471
3,ay,5,-0.833000,-0.447531,0.385469
3,ay,6,-0.914000,-0.463815,0.450185
3,ay,7,-0.773000,-0.239057,0.533943
3,ay,8,-0.710000,-0.377840,0.332160
3,ay,9,-0.552000,-0.432813,0.119187
3,ay,10,-0.320000,-0.228170,0.091830
3,ay,11,-0.339000,-0.204819,0.134181
3,ay,12,-0.100000,-0.052386,0.047614
3,ay,13,-0.198000,-0.111776,0.086224
3,ay,14,-0.205000,-0.062444,0.142556
3,ay,15,-0.160000,0.054893,0.214893
3,ay,16,-0.241000,0.231739,0.472739
3,ay,17,-0.117000,0.193374,0.310374
3,ay,18,-0.129000,0.180090,0.309090
3,ay,19,-0.303000,0.238483,0.541483
3,ay,20,-0.382000,0.220517,0.602517
3,ay,21,-0.301000,0.051572,0.352572
3,ay,22,-0.313000,-0.071503,0.241497
3,ay,23,-0.375000,-0.076479,0.298521
3,ay,24,-0.117000,0.002684,0.119684
3,ay,25,-0.363000,-0.084227,0.278773
3,ay,26,-0.461000,-0.419485,0.041515
3,ay,27,-0.313000,-0.322770,0.009770
3,ay,28,-0.497000,-0.356967,0.140033
3,ay,29,-0.464000,-0.206652,0.257348
3,ay,30,-0.428000,-0.211072,0.216928
3,ay,31,-0.323000,-0.386623,0.063623
3,ay,32,-0.031000,-0.294881,0.263881
3,ay,33,-0.019000,-0.210620,0.191620
3,ay,34,0.005000,-0.075517,0.080517
3,ay,35,0.022000,-0.153519,0.175519
3,ay,36,-0.009000,-0.342618,0.333618
3,ay,37,-0.157000,-0.209720,0.052720
3,ay,38,-0.040000,-0.079475,0.039475
3,ay,39,-0.009000,-0.130418,0.121418
3,ay,40,-0.028000,-0.248311,0.220311
3,ay,41,-0.007000,-0.410447,0.403447
3,ay,42,-0.074000,-0.472807,0.398807
3,ay,43,0.003000,-0.317534,0.320534
3,ay,44,-0.014000,-0.449008,0.435008
3,ay,45,0.015000,-0.430456,0.445456
3,ay,46,0.005000,-0.388380,0.393380
3,ay,47,-0.126000,-0.348162,0.222162
3,ay,48,0.017000,-0.231361,0.248361
3,ay,49,0.092000,-0.327760,0.419760
3,ay,50,0.096000,-0.215818,0.311818
3,ay,51,0.178000,-0.018029,0.196029
3,ay,52,0.297000,0.082386,0.214614
3,ay,53,0.278000,-0.103971,0.381971
3,ay,54,0.357000,0.012162,0.344838
3,ay,55,0.479000,0.052889,0.426111
3,ay,56,0.451000,0.096177,0.354823
3,ay,57,0.226000,0.021451,0.204549
3,ay,58,-0.011000,-0.149416,0.138416
3,ay,59,0.046000,-0.111476,0.157476
3,ay,60,-0.011000,-0.103746,0.092746
3,ay,61,-0.107000,-0.105253,0.001747
3,ay,62,-0.002000,-0.225381,0.223381
3,ay,63,-0.026000,-0.389405,0.363405
3,az,0,7.619000,8.099015,0.480015
3,az,1,7.626000,7.900658,0.274658
3,az,2,7.540000,7.788848,0.248848
3,az,3,7.645000,7.945861,0.300861
3,az,4,7.775000,8.002117,0.227117
3,az,5,8.055000,8.120412,0.065412
3,az,6,8.002000,8.285292,0.283292
3,az,7,7.846000,8.433113,0.587113
3,az,8,7.911000,8.704542,0.793542
3,az,9,7.617000,8.420844,0.803844
3,az,10,7.655000,8.555370,0.900370
3,az,11,7.983000,8.772848,0.789848
3,az,12,7.995000,8.563384,0.568384
3,az,13,8.055000,8.815921,0.760921
3,az,14,8.146000,8.949034,0.803034
3,az,15,7.985000,8.708013,0.723013
3,az,16,7.971000,8.828462,0.857462
3,az,17,8.002000,9.108408,1.106408
3,az,18,8.095000,9.201461,1.106461
3,az,19,8.095000,9.155285,1.060285
3,az,20,8.404000,9.357158,0.953158
3,az,21,8.450000,9.461609,1.011609
3,az,22,8.227000,9.122621,0.895621
3,az,23,8.337000,9.149900,0.812900
3,az,24,8.402000,8.882448,0.480448
3,az,25,8.675000,8.939528,0.264528
3,az,26,8.840000,8.973984,0.133984
3,az,27,8.605000,9.026236,0.421236
3,az,28,8.550000,8.980114,0.430114
3,az,29,8.656000,8.825624,0.169624
3,az,30,8.593000,8.837940,0.244940
3,az,31,8.584000,8.902204,0.318204
3,az,32,8.648000,8.197863,0.450137
3,az,33,8.754000,8.450076,0.303924
3,az,34,8.708000,8.401900,0.306100
3,az,35,8.514000,8.179816,0.334184
3,az,36,8.404000,8.044584,0.359416
3,az,37,8.380000,8.088291,0.291709
3,az,38,8.368000,8.020101,0.347899
3,az,39,8.500000,7.913118,0.586882
3,az,40,8.577000,7.971109,0.605891
3,az,41,8.735000,8.206179,0.528821
3,az,42,8.651000,7.879181,0.771819
3,az,43,8.763000,8.080057,0.682943
3,az,44,8.775000,8.118100,0.656900
3,az,45,8.818000,7.993709,0.824291
3,az,46,8.656000,7.890325,0.765675
3,az,47,8.773000,7.984279,0.788721
3,az,48,9.010000,8.436608,0.573392
3,az,49,8.986000,8.242369,0.743631
3,az,50,9.156000,8.216498,0.939502
3,az,51,9.491000,8.538152,0.952848
3,az,52,9.297000,8.295666,1.001334
3,az,53,9.393000,8.446281,0.946719
3,az,54,9.479000,8.611593,0.867407
3,az,55,9.436000,8.604929,0.831071
3,az,56,9.465000,9.065335,0.399665
3,az,57,9.367000,9.092076,0.274924
3,az,58,9.498000,9.124583,0.373417
3,az,59,9.577000,9.007645,0.569355
3,az,60,9.534000,9.036975,0.497025
3,az,61,9.558000,9.210329,0.347671
3,az,62,9.513000,9.026958,0.486042
3,az,63,9.702000,9.223062,0.478938
3,gx,0,-14.115000,-19.150467,5.035467
3,gx,1,-15.153000,-21.865669,6.712669
3,gx,2,-14.534000,-23.985230,9.451230
3,gx,3,-13.389000,-20.893841,7.504841
3,gx,4,-11.947000,-15.168665,3.221665
3,gx,5,-12.031000,-16.162497,4.131497
3,gx,6,-14.328000,-16.165439,1.837439
3,gx,7,-17.405000,-18.765594,1.360594
3,gx,8,-20.740000,-17.886947,2.853053
3,gx,9,-22.702000,-20.009186,2.692814
3,gx,10,-21.939000,-18.914518,3.024482
3,gx,11,-20.664000,-18.853561,1.810439
3,gx,12,-18.809000,-16.657551,2.151449
3,gx,13,-16.061000,-12.976147,3.084853
3,gx,14,-14.000000,-11.168409,2.831591
3,gx,15,-12.992000,-12.505954,0.486046
3,gx,16,-12.733000,-13.898723,1.165723
3,gx,17,-13.359000,-12.060674,1.298326
3,gx,18,-15.153000,-12.318241,2.834759
3,gx,19,-17.893000,-16.367114,1.525886
3,gx,20,-20.786000,-21.187879,0.401879
3,gx,21,-22.573000,-19.607726,2.965274
3,gx,22,-22.351000,-20.841000,1.510000
3,gx,23,-19.901000,-21.048732,1.147732
3,gx,24,-17.275000,-23.735784,6.460784
3,gx,25,-14.809000,-24.615743,9.806743
3,gx,26,-13.015000,-23.611198,10.596198
3,gx,27,-13.687000,-21.277965,7.590965
3,gx,28,-16.229000,-19.720494,3.491494
3,gx,29,-18.092000,-23.613478,5.521478
3,gx,30,-19.954000,-24.827199,4.873199
3,gx,31,-20.313000,-22.691605,2.378605
3,gx,32,-17.863000,-18.866780,1.003780
3,gx,33,-14.168000,-16.147186,1.979186
3,gx,34,-11.084000,-12.435518,1.351518
3,gx,35,-10.740000,-12.117489,1.377489
3,gx,36,-11.718000,-8.518819,3.199181
3,gx,37,-12.855000,-9.253736,3.601264
3,gx,38,-14.069000,-10.797618,3.271382
3,gx,39,-15.023000,-12.685702,2.337298
3,gx,40,-15.954000,-12.100707,3.853293
3,gx,41,-17.687000,-14.655319,3.031681
3,gx,42,-19.626000,-19.255064,0.370936
3,gx,43,-21.366000,-20.912758,0.453242
3,gx,44,-22.771000,-22.318379,0.452621
3,gx,45,-23.099000,-21.794512,1.304488
3,gx,46,-22.763000,-20.257261,2.505739
3,gx,47,-22.275000,-20.265094,2.009906
3,gx,48,-22.275000,-22.280886,0.005886
3,gx,49,-22.847000,-23.329281,0.482281
3,gx,50,-22.534000,-22.290688,0.243312
3,gx,51,-21.954000,-20.654580,1.299420
3,gx,52,-21.405000,-22.911084,1.506084
3,gx,53,-20.351000,-21.596631,1.245631
3,gx,54,-19.427000,-18.355366,1.071634
3,gx,55,-18.374000,-17.607051,0.766949
3,gx,56,-16.405000,-15.162539,1.242461
3,gx,57,-15.374000,-13.382398,1.991602
3,gx,58,-16.771000,-12.611435,4.159565
3,gx,59,-19.450000,-14.482486,4.967514
3,gx,60,-22.817000,-15.605335,7.211665
3,gx,61,-25.901000,-17.221380,8.679620
3,gx,62,-26.748000,-19.170252,7.577748
3,gx,63,-25.977000,-18.995437,6.981563
3,gy,0,-5.809000,6.030078,11.839078
3,gy,1,-4.992000,5.618187,10.610187
3,gy,2,-1.847000,4.194480,6.041480
3,gy,3,1.504000,6.148101,4.644101
3,gy,4,2.511000,5.381521,2.870521
3,gy,5,0.687000,3.324180,2.637180
3,gy,6,-2.427000,5.874754,8.301754
3,gy,7,-3.389000,7.072985,10.461985
3,gy,8,-1.137000,7.962420,9.099420
3,gy,9,2.802000,11.670608,8.868608
3,gy,10,7.305000,6.866597,0.438403
3,gy,11,8.565000,6.161411,2.403589
3,gy,12,3.282000,4.267957,0.985957
3,gy,13,-3.573000,-0.358752,3.214248
3,gy,14,-8.824000,3.732436,12.556436
3,gy,15,-10.542000,3.106731,13.648731
3,gy,16,-8.611000,-3.560384,5.050616
3,gy,17,-5.809000,2.974509,8.783509
3,gy,18,-3.969000,1.932572,5.901572
3,gy,19,-3.504000,1.941062,5.445062
3,gy,20,-4.634000,7.511530,12.145530
3,gy,21,-7.321000,4.996703,12.317703
3,gy,22,-8.275000,0.805047,9.080047
3,gy,23,-5.588000,1.633750,7.221750
3,gy,24,-3.634000,-2.205227,1.428773
3,gy,25,-3.397000,-1.990712,1.406288
3,gy,26,-4.794000,-2.786330,2.007670
3,gy,27,-6.069000,-2.272006,3.796994
3,gy,28,-4.573000,0.474462,5.047462
3,gy,29,-1.496000,0.638815,2.134815
3,gy,30,1.298000,-2.043812,3.341812
3,gy,31,4.221000,0.330939,3.890061
3,gy,32,5.954000,-0.042107,5.996107
3,gy,33,5.153000,-2.505912,7.658912
3,gy,34,1.603000,-4.336077,5.939077
3,gy,35,-1.779000,-6.139556,4.360556
3,gy,36,-3.595000,-9.732548,6.137548
3,gy,37,-2.374000,-11.535337,9.161337
3,gy,38,1.053000,-8.128880,9.181880
3,gy,39,4.038000,-4.061256,8.099256
3,gy,40,4.679000,-7.538971,12.217971
3,gy,41,2.908000,-6.352554,9.260554
3,gy,42,0.473000,-3.529301,4.002301
3,gy,43,-1.641000,-7.043244,5.402244
3,gy,44,-3.130000,-4.753000,1.623000
3,gy,45,-4.092000,-4.801630,0.709630
3,gy,46,-4.122000,-10.400169,6.278169
3,gy,47,-3.046000,-9.945554,6.899554
3,gy,48,-2.763000,-11.418896,8.655896
3,gy,49,-3.626000,-12.280371,8.654371
3,gy,50,-4.481000,-9.830650,5.349650
3,gy,51,-6.137000,-12.038606,5.901606
3,gy,52,-8.183000,-10.419884,2.236884
3,gy,53,-8.275000,-9.515366,1.240366
3,gy,54,-7.504000,-12.725683,5.221683
3,gy,55,-7.443000,-11.989262,4.546262
3,gy,56,-8.160000,-10.981945,2.821945
3,gy,57,-8.855000,-11.915372,3.060372
3,gy,58,-8.450000,-11.267454,2.817454
3,gy,59,-8.221000,-11.640776,3.419776
3,gy,60,-8.511000,-12.921055,4.410055
3,gy,61,-7.931000,-13.637819,5.706819
3,gy,62,-6.122000,-11.977446,5.855446
3,gy,63,-4.802000,-9.467932,4.665932
3,gz,0,-11.611000,-15.245024,3.634024
3,gz,1,-11.901000,-17.598270,5.697270
3,gz,2,-9.969000,-13.021024,3.052024
3,gz,3,-5.985000,-6.875095,0.890095
3,gz,4,-2.519000,-6.656454,4.137454
3,gz,5,-2.229000,-7.535261,5.306261
3,gz,6,-6.321000,-7.962854,1.641854
3,gz,7,-11.977000,-14.037200,2.060200
3,gz,8,-16.519000,-19.404477,2.885477
3,gz,9,-18.771000,-20.089092,1.318092
3,gz,10,-18.198000,-19.967418,1.769418
3,gz,11,-15.786000,-17.387948,1.601948
3,gz,12,-12.947000,-11.861927,1.085073
3,gz,13,-9.756000,-6.457424,3.298576
3,gz,14,-7.710000,-2.777343,4.932657
3,gz,15,-6.389000,-3.093950,3.295050
3,gz,16,-5.344000,-2.298958,3.045042
3,gz,17,-5.969000,-2.521999,3.447001
3,gz,18,-7.916000,-7.507984,0.408016
3,gz,19,-11.046000,-12.533440,1.487440
3,gz,20,-14.954000,-12.396427,2.557573
3,gz,21,-17.626000,-10.578131,7.047869
3,gz,22,-17.092000,-8.514006,8.577994
3,gz,23,-13.611000,-6.292871,7.318129
3,gz,24,-9.809000,-3.536059,6.272941
3,gz,25,-5.573000,-3.241873,2.331127
3,gz,26,-3.679000,-6.680752,3.001752
3,gz,27,-5.412000,-8.083340,2.671340
3,gz,28,-8.534000,-8.952223,0.418223
3,gz,29,-11.366000,-12.574187,1.208187
3,gz,30,-11.588000,-9.890625,1.697375
3,gz,31,-8.618000,-5.218175,3.399825
3,gz,32,-3.687000,-3.984742,0.297742
3,gz,33,1.412000,0.845980,0.566020
3,gz,34,4.855000,7.273471,2.418471
3,gz,35,5.649000,9.130159,3.481159
3,gz,36,4.176000,6.480313,2.304313
3,gz,37,1.580000,2.947393,1.367393
3,gz,38,-1.542000,0.089956,1.631956
3,gz,39,-3.771000,-3.670126,0.100874
3,gz,40,-5.023000,-7.898021,2.875021
3,gz,41,-6.389000,-8.502021,2.113021
3,gz,42,-8.496000,-9.362036,0.866036
3,gz,43,-11.794000,-10.576239,1.217761
3,gz,44,-14.611000,-9.292791,5.318209
3,gz,45,-15.931000,-10.246437,5.684563
3,gz,46,-15.305000,-12.338921,2.966079
3,gz,47,-13.214000,-11.650912,1.563088
3,gz,48,-10.695000,-12.617102,1.922102
3,gz,49,-7.947000,-12.135490,4.188490
3,gz,50,-4.908000,-11.461352,6.553352
3,gz,51,-2.809000,-9.308955,6.499955
3,gz,52,-1.885000,-4.143680,2.258680
3,gz,53,-2.031000,-2.205141,0.174141
3,gz,54,-3.824000,-3.185768,0.638232
3,gz,55,-5.618000,-2.830832,2.787168
3,gz,56,-5.947000,-5.478400,0.468600
3,gz,57,-6.786000,-8.977270,2.191270
3,gz,58,-9.267000,-12.474053,3.207053
3,gz,59,-13.198000,-17.869659,4.671659
3,gz,60,-16.626000,-19.912294,3.286294
3,gz,61,-19.412000,-20.389664,0.977664
3,gz,62,-20.786000,-23.440406,2.654406
3,gz,63,-20.382000,-22.983151,2.601151
4,ax,0,-0.566000,-1.277783,0.711783
4,ax,1,-0.592000,-1.162621,0.570621
4,ax,2,-0.704000,-1.556618,0.852618
4,ax,3,-0.709000,-1.425090,0.716090
4,ax,4,-0.618000,-1.072585,0.454585
4,ax,5,-0.606000,-1.005432,0.399432
4,ax,6,-0.652000,-1.038178,0.386178
4,ax,7,-0.693000,-0.979364,0.286364
4,ax,8,-0.611000,-1.060559,0.449559
4,ax,9,-0.508000,-1.184553,0.676553
4,ax,10,-0.578000,-0.883963,0.305963
4,ax,11,-0.645000,-0.821849,0.176849
4,ax,12,-0.606000,-0.747604,0.141604
4,ax,13,-0.376000,-0.856872,0.480872
4,ax,14,-0.290000,-0.984530,0.694530
4,ax,15,-0.336000,-0.971459,0.635459
4,ax,16,-0.281000,-0.613298,0.332298
4,ax,17,-0.094000,-0.478293,0.384293
4,ax,18,0.143000,-0.373034,0.516034
4,ax,19,0.050000,-0.403793,0.453793
4,ax,20,0.186000,-0.323465,0.509465
4,ax,21,0.313000,-0.247775,0.560775
4,ax,22,0.430000,-0.074920,0.504920
4,ax,23,0.450000,-0.017168,0.467168
4,ax,24,0.442000,0.190745,0.251255
4,ax,25,0.567000,0.166383,0.400617
4,ax,26,0.584000,-0.215198,0.799198
4,ax,27,0.485000,-0.155585,0.640585
4,ax,28,0.435000,0.191729,0.243271
4,ax,29,0.438000,0.039685,0.398315
4,ax,30,0.356000,0.277921,0.078079
4,ax,31,0.251000,0.308404,0.057404
4,ax,32,0.234000,0.197996,0.036004
4,ax,33,0.160000,0.311660,0.151660
4,ax,34,-0.013000,0.594598,0.607598
4,ax,35,-0.003000,0.503151,0.506151
4,ax,36,-0.013000,0.799898,0.812898
4,ax,37,-0.084000,0.855641,0.939641
4,ax,38,-0.003000,0.515635,0.518635
4,ax,39,0.016000,0.333124,0.317124
4,ax,40,-0.003000,0.470071,0.473071
4,ax,41,-0.022000,0.535255,0.557255
4,ax,42,-0.116000,0.496609,0.612609
4,ax,43,-0.096000,0.474556,0.570556
4,ax,44,-0.123000,0.360161,0.483161
4,ax,45,-0.149000,0.338840,0.487840
4,ax,46,-0.060000,0.440122,0.500122
4,ax,47,0.136000,0.579815,0.443815
4,ax,48,0.189000,0.826345,0.637345
4,ax,49,0.224000,0.847747,0.623747
4,ax,50,0.313000,0.788608,0.475608
4,ax,51,0.086000,0.401003,0.315003
4,ax,52,0.033000,0.426271,0.393271
4,ax,53,0.143000,0.561245,0.418245
4,ax,54,0.093000,0.620306,0.527306
4,ax,55,0.126000,0.450831,0.324831
4,ax,56,0.050000,0.092555,0.042555
4,ax,57,-0.063000,0.211838,0.274838
4,ax,58,0.004000,0.190637,0.186637
4,ax,59,-0.017000,0.152994,0.169994
4,ax,60,0.050000,0.600678,0.550678
4,ax,61,0.069000,0.776559,0.707559
4,ax,62,0.078000,0.499759,0.421759
4,ax,63,0.031000,0.430216,0.399216
4,ay,0,-0.078000,0.243232,0.321232
4,ay,1,-0.141000,0.325021,0.466021
4,ay,2,-0.165000,0.574217,0.739217
4,ay,3,-0.124000,0.701081,0.825081
4,ay,4,0.096000,0.790982,0.694982
4,ay,5,0.130000,0.738111,0.608111
4,ay,6,0.202000,0.755729,0.553729
4,ay,7,0.178000,0.668053,0.490053
4,ay,8,0.149000,0.404871,0.255871
4,ay,9,0.175000,0.591663,0.416663
4,ay,10,0.269000,0.859009,0.590009
